baseline_version,run_index,generator_seed,culture_canonical,evaluation_scope,query_count,mrr,precision_at_1,recall_at_1,ndcg_at_1,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10
random_multiseed_baseline_v1,37,20260751,Paracas,strict_culture_universe,42,0.4771361574933004,0.2619047619047619,0.006387921022067364,0.2619047619047619,0.2666666666666667,0.032520325203252036,0.26523460852323993,0.25476190476190474,0.062137049941927994,0.2567074101956276
random_multiseed_baseline_v1,37,20260751,Recuay,strict_culture_universe,3,0.05948372615039282,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.06152523225985606
random_multiseed_baseline_v1,37,20260751,Wari,strict_culture_universe,15,0.2930903015113541,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.12000000000000001,0.04285714285714285,0.11511628672249255,0.11333333333333334,0.08095238095238094,0.11153259395744143
random_multiseed_baseline_v1,37,20260751,Ychsma,strict_culture_universe,2,0.00916965818635867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,38,20260752,Chancay,strict_culture_universe,31,0.337495927012056,0.12903225806451613,0.004301075268817204,0.12903225806451613,0.16774193548387098,0.02795698924731183,0.1671949351698458,0.16129032258064516,0.053763440860215055,0.16358880173474222
random_multiseed_baseline_v1,38,20260752,Chimu,strict_culture_universe,6,0.047428971994189384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,38,20260752,Inca,strict_culture_universe,17,0.16702640922589773,0.0,0.0,0.0,0.10588235294117647,0.03308823529411765,0.07921127805581307,0.10588235294117647,0.0661764705882353,0.0882800864433971
random_multiseed_baseline_v1,38,20260752,Moche,strict_culture_universe,6,0.05755848683480263,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.017832188727877295
random_multiseed_baseline_v1,38,20260752,Nasca,strict_culture_universe,35,0.36215869106263193,0.14285714285714285,0.004201680672268907,0.14285714285714285,0.1942857142857143,0.02857142857142857,0.18225530328857242,0.20857142857142857,0.06134453781512605,0.19677293662997145
random_multiseed_baseline_v1,38,20260752,Paracas,strict_culture_universe,42,0.4271069538926682,0.19047619047619047,0.004645760743321719,0.19047619047619047,0.23333333333333334,0.028455284552845527,0.22886267260816315,0.2690476190476191,0.06562137049941927,0.2554657421491587
random_multiseed_baseline_v1,38,20260752,Recuay,strict_culture_universe,3,0.03902116402116402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,38,20260752,Wari,strict_culture_universe,15,0.3119047619047619,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.10666666666666667,0.03809523809523809,0.11328098799005668,0.11333333333333334,0.08095238095238094,0.11513041956384096
random_multiseed_baseline_v1,38,20260752,Ychsma,strict_culture_universe,2,0.0578125,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,0.14453241315894394
random_multiseed_baseline_v1,39,20260753,Chancay,strict_culture_universe,31,0.43776161114870793,0.2903225806451613,0.00967741935483871,0.2903225806451613,0.14838709677419357,0.024731182795698924,0.17259438803960764,0.15161290322580645,0.05053763440860215,0.16493855766713564
random_multiseed_baseline_v1,39,20260753,Chimu,strict_culture_universe,6,0.08749215925686514,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03715144963706764
random_multiseed_baseline_v1,39,20260753,Inca,strict_culture_universe,17,0.24231177319412614,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.07058823529411766,0.022058823529411766,0.0787741297219774,0.07058823529411766,0.04411764705882353,0.07524919359455871
random_multiseed_baseline_v1,39,20260753,Moche,strict_culture_universe,6,0.14843232460102376,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05652670087893602,0.05000000000000001,0.10000000000000002,0.07286658185082885
random_multiseed_baseline_v1,39,20260753,Nasca,strict_culture_universe,35,0.4113275613275613,0.2,0.0058823529411764705,0.2,0.26857142857142857,0.03949579831932773,0.24972544612512065,0.26,0.07647058823529412,0.24934250182839998
random_multiseed_baseline_v1,39,20260753,Paracas,strict_culture_universe,42,0.5642479213907785,0.35714285714285715,0.008710801393728223,0.35714285714285715,0.2619047619047619,0.03193960511033682,0.27840913530660943,0.24761904761904763,0.06039488966318235,0.26196208586702735
random_multiseed_baseline_v1,39,20260753,Recuay,strict_culture_universe,3,0.01444763729246488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,39,20260753,Wari,strict_culture_universe,15,0.29344143186248445,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.10666666666666667,0.03809523809523809,0.11229010316803237,0.1,0.07142857142857142,0.10672625771804042
random_multiseed_baseline_v1,39,20260753,Ychsma,strict_culture_universe,2,0.009555009555009555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,40,20260754,Chancay,strict_culture_universe,31,0.4033590329131126,0.22580645161290322,0.007526881720430108,0.22580645161290322,0.1806451612903226,0.030107526881720432,0.18588123637348375,0.1935483870967742,0.06451612903225806,0.19291434376006822
random_multiseed_baseline_v1,40,20260754,Chimu,strict_culture_universe,6,0.1699473366140033,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.060009102429538996,0.03333333333333333,0.06666666666666667,0.060009102429538996
random_multiseed_baseline_v1,40,20260754,Inca,strict_culture_universe,17,0.4351307189542484,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.18823529411764706,0.058823529411764705,0.19531054145593027,0.15294117647058825,0.09558823529411764,0.16698919911498303
random_multiseed_baseline_v1,40,20260754,Moche,strict_culture_universe,6,0.06033866571500981,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02186751291872363,0.016666666666666666,0.03333333333333333,0.02186751291872363
random_multiseed_baseline_v1,40,20260754,Nasca,strict_culture_universe,35,0.4001814058956916,0.14285714285714285,0.004201680672268907,0.14285714285714285,0.28,0.041176470588235294,0.2549499985643162,0.28285714285714286,0.08319327731092437,0.26553070646686416
random_multiseed_baseline_v1,40,20260754,Paracas,strict_culture_universe,42,0.44814900707757854,0.21428571428571427,0.005226480836236934,0.21428571428571427,0.2523809523809524,0.03077816492450639,0.2478065373847077,0.24047619047619045,0.0586527293844367,0.23937595685654772
random_multiseed_baseline_v1,40,20260754,Recuay,strict_culture_universe,3,0.021382002655410893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,40,20260754,Wari,strict_culture_universe,15,0.3902116402116402,0.2,0.014285714285714285,0.2,0.16000000000000003,0.05714285714285714,0.17416106029574852,0.14666666666666667,0.10476190476190476,0.1591781922482447
random_multiseed_baseline_v1,40,20260754,Ychsma,strict_culture_universe,2,0.026841171251109137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,41,20260755,Chancay,strict_culture_universe,31,0.2956009492299815,0.06451612903225806,0.002150537634408602,0.06451612903225806,0.16129032258064516,0.026881720430107527,0.14479491447093845,0.16451612903225804,0.054838709677419356,0.15375399904374612
random_multiseed_baseline_v1,41,20260755,Chimu,strict_culture_universe,6,0.16557971014492753,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03566437745575459,0.05000000000000001,0.10000000000000002,0.07593481168891932
random_multiseed_baseline_v1,41,20260755,Inca,strict_culture_universe,17,0.16576247227856977,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.047058823529411764,0.014705882352941176,0.04623610207443955,0.058823529411764705,0.03676470588235294,0.05607127406871246
random_multiseed_baseline_v1,41,20260755,Moche,strict_culture_universe,6,0.0866977301087154,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02826335043946801,0.016666666666666666,0.03333333333333333,0.02826335043946801
random_multiseed_baseline_v1,41,20260755,Nasca,strict_culture_universe,35,0.34835111838871236,0.14285714285714285,0.004201680672268907,0.14285714285714285,0.17142857142857143,0.025210084033613446,0.16683577236343722,0.19428571428571428,0.05714285714285714,0.18449753328637172
random_multiseed_baseline_v1,41,20260755,Paracas,strict_culture_universe,42,0.49487992166563594,0.30952380952380953,0.007549361207897794,0.30952380952380953,0.2761904761904762,0.03368176538908246,0.2789979087019113,0.2666666666666667,0.06504065040650407,0.2708984397527602
random_multiseed_baseline_v1,41,20260755,Recuay,strict_culture_universe,3,0.05149501661129568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,41,20260755,Wari,strict_culture_universe,15,0.2383172383172383,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.05333333333333334,0.019047619047619046,0.06626459086844978,0.060000000000000005,0.04285714285714285,0.0668434893467283
random_multiseed_baseline_v1,41,20260755,Ychsma,strict_culture_universe,2,0.011994949494949496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,42,20260756,Chancay,strict_culture_universe,31,0.33776241679467484,0.0967741935483871,0.0032258064516129032,0.0967741935483871,0.16774193548387098,0.02795698924731183,0.1618288072973486,0.19677419354838713,0.06559139784946236,0.18315967841535963
random_multiseed_baseline_v1,42,20260756,Chimu,strict_culture_universe,6,0.09371811526542984,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02186751291872363,0.03333333333333333,0.06666666666666667,0.04070974654503564
random_multiseed_baseline_v1,42,20260756,Inca,strict_culture_universe,17,0.279773283399044,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.11764705882352941,0.03676470588235294,0.116629590533678,0.10588235294117647,0.0661764705882353,0.10858707716827903
random_multiseed_baseline_v1,42,20260756,Moche,strict_culture_universe,6,0.06421544003065742,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02186751291872363,0.016666666666666666,0.03333333333333333,0.02186751291872363
random_multiseed_baseline_v1,42,20260756,Nasca,strict_culture_universe,35,0.4058278361849791,0.22857142857142856,0.006722689075630252,0.22857142857142856,0.21142857142857144,0.031092436974789913,0.21124614950105788,0.21714285714285714,0.06386554621848739,0.2157226246491126
random_multiseed_baseline_v1,42,20260756,Paracas,strict_culture_universe,42,0.49076908541194253,0.2857142857142857,0.006968641114982579,0.2857142857142857,0.28095238095238095,0.03426248548199767,0.2781509080652302,0.29285714285714287,0.07142857142857142,0.287913907825414
random_multiseed_baseline_v1,42,20260756,Recuay,strict_culture_universe,3,0.028586907576269277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,42,20260756,Wari,strict_culture_universe,15,0.3040308696578046,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.12000000000000001,0.04285714285714285,0.12202799315754612,0.10666666666666667,0.07619047619047618,0.11172469349874121
random_multiseed_baseline_v1,42,20260756,Ychsma,strict_culture_universe,2,0.022343420126671357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,43,20260757,Chancay,strict_culture_universe,31,0.37905785970302097,0.16129032258064516,0.005376344086021505,0.16129032258064516,0.21935483870967745,0.03655913978494624,0.2056817618295541,0.1903225806451613,0.06344086021505377,0.18885402615853725
random_multiseed_baseline_v1,43,20260757,Chimu,strict_culture_universe,6,0.29754273504273504,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.10000000000000002,0.10000000000000002,0.11653580330847502,0.06666666666666667,0.13333333333333333,0.13436799203635233
random_multiseed_baseline_v1,43,20260757,Inca,strict_culture_universe,17,0.18842752787389466,0.0,0.0,0.0,0.10588235294117647,0.03308823529411765,0.08059432233781905,0.12352941176470589,0.07720588235294118,0.10074742981851478
random_multiseed_baseline_v1,43,20260757,Moche,strict_culture_universe,6,0.04228988603988604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,43,20260757,Nasca,strict_culture_universe,35,0.5248015873015873,0.34285714285714286,0.010084033613445377,0.34285714285714286,0.28,0.041176470588235294,0.2938487193717202,0.25142857142857145,0.07394957983193277,0.2690239979666276
random_multiseed_baseline_v1,43,20260757,Paracas,strict_culture_universe,42,0.4892384731670446,0.2619047619047619,0.006387921022067364,0.2619047619047619,0.2571428571428572,0.0313588850174216,0.2544849827550696,0.28095238095238095,0.06852497096399535,0.27240505599018716
random_multiseed_baseline_v1,43,20260757,Recuay,strict_culture_universe,3,0.0336757750550854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,43,20260757,Wari,strict_culture_universe,15,0.18231422573527836,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.06666666666666667,0.023809523809523805,0.0631174468363446,0.09333333333333332,0.06666666666666667,0.08426280153609376
random_multiseed_baseline_v1,43,20260757,Ychsma,strict_culture_universe,2,0.02207977207977208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,44,20260758,Chancay,strict_culture_universe,31,0.3488688118144824,0.16129032258064516,0.005376344086021505,0.16129032258064516,0.1548387096774194,0.025806451612903226,0.1543875398472733,0.17096774193548386,0.05698924731182795,0.16607523496083135
random_multiseed_baseline_v1,44,20260758,Chimu,strict_culture_universe,6,0.1582266790600124,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.060009102429538996,0.05000000000000001,0.10000000000000002,0.0778412911574163
random_multiseed_baseline_v1,44,20260758,Inca,strict_culture_universe,17,0.2207049486461251,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.0823529411764706,0.025735294117647058,0.07739108543997143,0.10588235294117647,0.0661764705882353,0.09599411938479656
random_multiseed_baseline_v1,44,20260758,Moche,strict_culture_universe,6,0.030808927236861405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,44,20260758,Nasca,strict_culture_universe,35,0.3614345575059861,0.14285714285714285,0.004201680672268907,0.14285714285714285,0.18857142857142858,0.02773109243697479,0.18079173504074347,0.21428571428571427,0.06302521008403361,0.2022198946686097
random_multiseed_baseline_v1,44,20260758,Paracas,strict_culture_universe,42,0.5290045932903076,0.35714285714285715,0.008710801393728223,0.35714285714285715,0.23333333333333334,0.028455284552845527,0.25669522754954166,0.2523809523809524,0.06155632984901278,0.26106855438635007
random_multiseed_baseline_v1,44,20260758,Recuay,strict_culture_universe,3,0.03367117117117117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,44,20260758,Wari,strict_culture_universe,15,0.22586955432257627,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.05333333333333334,0.019047619047619046,0.06626459086844978,0.060000000000000005,0.04285714285714285,0.06494660169054733
random_multiseed_baseline_v1,44,20260758,Ychsma,strict_culture_universe,2,0.10357142857142858,0.0,0.0,0.0,0.1,0.5,0.19342640361727081,0.05,0.5,0.19342640361727081
random_multiseed_baseline_v1,45,20260759,Chancay,strict_culture_universe,31,0.4446620583717358,0.22580645161290322,0.007526881720430108,0.22580645161290322,0.18709677419354842,0.03118279569892473,0.1943853368190713,0.2,0.06666666666666667,0.20225827379132683
random_multiseed_baseline_v1,45,20260759,Chimu,strict_culture_universe,6,0.20065937984838125,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.05652670087893602,0.03333333333333333,0.06666666666666667,0.07286658185082885
random_multiseed_baseline_v1,45,20260759,Inca,strict_culture_universe,17,0.2504155914099458,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.09411764705882353,0.029411764705882353,0.09108915986687313,0.11764705882352941,0.07352941176470588,0.10859365740001174
random_multiseed_baseline_v1,45,20260759,Moche,strict_culture_universe,6,0.03844471637121365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,45,20260759,Nasca,strict_culture_universe,35,0.531922546960141,0.34285714285714286,0.010084033613445377,0.34285714285714286,0.21714285714285717,0.031932773109243695,0.2510064678469252,0.18571428571428572,0.0546218487394958,0.21818766914871676
random_multiseed_baseline_v1,45,20260759,Paracas,strict_culture_universe,42,0.43764859479145196,0.21428571428571427,0.005226480836236934,0.21428571428571427,0.20952380952380953,0.025551684088269456,0.21707472581319562,0.24047619047619045,0.0586527293844367,0.2352481463120945
random_multiseed_baseline_v1,45,20260759,Recuay,strict_culture_universe,3,0.033688008316516846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,45,20260759,Wari,strict_culture_universe,15,0.1974446740498699,0.0,0.0,0.0,0.08000000000000002,0.02857142857142857,0.07415493846596938,0.06666666666666667,0.04761904761904761,0.06689729455278273
