review_id,hub_priority,configuration_priority,configuration,candidate_item_id,candidate_museum,candidate_title,candidate_culture_canonical,candidate_object_type,candidate_material,candidate_image_local_path,candidate_text_visual,candidate_text_metadata,total_top1_count,total_false_top1_count,max_top1_count,query_index,query_item_id,query_museum,query_title,query_culture_canonical,query_object_type,query_image_local_path,matched_rank,matched_score,top1_score,score_margin,is_false_top1,cross_museum,same_culture_canonical,same_object_type,review_status,visual_similarity,photographic_similarity,semantic_plausibility,dominant_cause,duplicate_or_near_duplicate,generic_text_influence,museum_style_influence,hubness_severity,recommended_action,reviewer,review_date,review_notes
HR-0098,9,1,text_visual,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,9,CMA:104245,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104245.jpg,124,0.262888789177,0.353544712067,0.09065592289000002,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0099,9,1,text_visual,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,7,CMA:104243,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104243.jpg,120,0.264125049114,0.353544712067,0.08941966295300002,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0100,9,1,text_visual,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,6,CMA:104242,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104242.jpg,77,0.284837305546,0.353544712067,0.06870740652099999,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0101,9,1,text_visual,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,5,CMA:104241,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,20,0.321741908789,0.353544712067,0.031802803278,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0102,9,2,text_metadata,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,8,CMA:104244,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104244.jpg,103,0.301335036755,0.367721378803,0.06638634204799998,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0103,9,2,text_metadata,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,192,MET:316892,MET,Manto textil,,manto,data/images/met/MET_316892.jpg,176,0.275328338146,0.340023964643,0.064695626497,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0104,9,2,text_metadata,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,7,CMA:104243,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104243.jpg,74,0.311399161816,0.367721378803,0.05632221698699996,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0105,9,2,text_metadata,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,9,CMA:104245,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104245.jpg,73,0.31151330471,0.367721378803,0.05620807409299999,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0106,9,2,text_metadata,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,6,CMA:104242,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104242.jpg,46,0.320564329624,0.367721378803,0.04715704917899999,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0107,9,3,text_fused_alpha_0.50,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,8,CMA:104244,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104244.jpg,125,0.297081559896,0.381226211786,0.08414465189000003,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0108,9,3,text_fused_alpha_0.50,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,9,CMA:104245,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104245.jpg,104,0.303601145744,0.381226211786,0.07762506604200003,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0109,9,3,text_fused_alpha_0.50,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,7,CMA:104243,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104243.jpg,101,0.304194092751,0.381226211786,0.07703211903500001,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0110,9,3,text_fused_alpha_0.50,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,181,MET:313121,MET,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,142,0.32464030385,0.396018028259,0.07137772440900003,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0111,9,3,text_fused_alpha_0.50,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,6,CMA:104242,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104242.jpg,58,0.319985985756,0.381226211786,0.06124022603000001,True,False,False,True,pendiente,,,,,,,,,,,,
HR-0112,10,1,text_visual,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,48,CMA:126684,CMA,Tunic with Profile Animal and Human Heads,Wari,Textile,data/images/cma/CMA_126684.jpg,77,0.317355394363,0.391090869904,0.07373547554100002,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0113,10,1,text_visual,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,59,CMA:152819,CMA,Two Tapestry-woven Panel Fragments,Chimu,Tapestry,data/images/cma/CMA_152819.jpg,137,0.309553772211,0.380081117153,0.07052734494200003,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0114,10,1,text_visual,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,25,CMA:119655,CMA,Fragmentary Mantle,Inca,Textile,data/images/cma/CMA_119655.jpg,136,0.276635348797,0.334479510784,0.05784416198699999,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0115,10,1,text_visual,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,28,CMA:119676,CMA,Mantle,Paracas,Textile,data/images/cma/CMA_119676.jpg,85,0.293003022671,0.341016590595,0.04801356792400002,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0116,10,1,text_visual,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,57,CMA:152258,CMA,Two Textile Fragment with Fanged Heads,Chavin,Textile,data/images/cma/CMA_152258.jpg,45,0.3298201859,0.367877304554,0.038057118653999966,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0117,10,2,text_metadata,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,48,CMA:126684,CMA,Tunic with Profile Animal and Human Heads,Wari,Textile,data/images/cma/CMA_126684.jpg,77,0.317355394363,0.391090869904,0.07373547554100002,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0118,10,2,text_metadata,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,59,CMA:152819,CMA,Two Tapestry-woven Panel Fragments,Chimu,Tapestry,data/images/cma/CMA_152819.jpg,137,0.309553772211,0.380081117153,0.07052734494200003,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0119,10,2,text_metadata,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,25,CMA:119655,CMA,Fragmentary Mantle,Inca,Textile,data/images/cma/CMA_119655.jpg,141,0.28617221117,0.352218449116,0.06604623794599995,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0120,10,2,text_metadata,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,57,CMA:152258,CMA,Two Textile Fragment with Fanged Heads,Chavin,Textile,data/images/cma/CMA_152258.jpg,45,0.3298201859,0.367877304554,0.038057118653999966,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0121,10,2,text_metadata,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,173,MET:310511,MET,Manto textil,Paracas,Mantle fragment,data/images/met/MET_310511.jpg,59,0.332358300686,0.368610858917,0.03625255823100004,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0122,10,3,text_fused_alpha_0.50,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,48,CMA:126684,CMA,Tunic with Profile Animal and Human Heads,Wari,Textile,data/images/cma/CMA_126684.jpg,77,0.317355394363,0.391090869904,0.07373547554100002,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0123,10,3,text_fused_alpha_0.50,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,59,CMA:152819,CMA,Two Tapestry-woven Panel Fragments,Chimu,Tapestry,data/images/cma/CMA_152819.jpg,137,0.309553772211,0.380081117153,0.07052734494200003,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0124,10,3,text_fused_alpha_0.50,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,25,CMA:119655,CMA,Fragmentary Mantle,Inca,Textile,data/images/cma/CMA_119655.jpg,141,0.289047181606,0.35267496109,0.063627779484,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0125,10,3,text_fused_alpha_0.50,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,28,CMA:119676,CMA,Mantle,Paracas,Textile,data/images/cma/CMA_119676.jpg,125,0.304332971573,0.362533509731,0.058200538158000026,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0126,10,3,text_fused_alpha_0.50,MET:313153,MET,Túnica textil,Chimu,tunica,algodón; fibra de camélido,data/images/met/MET_313153.jpg,"Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido","Title: Túnica textil; Object type: tunica; Material: algodón, fibra de camélido; Technique: tejido; Culture: Chimu; Period: 1450–1550; Classification: Textil; Country: Peru",19,19,8,57,CMA:152258,CMA,Two Textile Fragment with Fanged Heads,Chavin,Textile,data/images/cma/CMA_152258.jpg,45,0.3298201859,0.367877304554,0.038057118653999966,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0127,11,1,text_visual,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,192,MET:316892,MET,Manto textil,,manto,data/images/met/MET_316892.jpg,201,0.21699899435,0.300549536943,0.08355054259300002,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0128,11,1,text_visual,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,211,MET:320804,MET,Fragmento textil,,tapiz_textil,data/images/met/MET_320804.jpg,120,0.253281831741,0.330649673939,0.07736784219800003,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0129,11,1,text_visual,MET:313121,MET,Panel textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_313121.jpg,"Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair","Title: Panel textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 15th–16th century; Classification: Textil; Country: Peru",15,15,10,157,MET:308083,MET,Fragmento textil,Inca,tapiz_textil,data/images/met/MET_308083.jpg,60,0.258937567472,0.324242591858,0.065305024386,True,False,False,False,pendiente,,,,,,,,,,,,
