replicate,metric,configuration_a,value_a,configuration_b,value_b,difference_b_minus_a
2388,mean_rank,text_metadata,63.511627907,text_fused_alpha_0.50,62.223255814,-1.28837209302
2388,median_rank,text_metadata,55,text_fused_alpha_0.50,45,-10
2388,recall_at_1,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.0279069767442,-0.0139534883721
2388,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0790697674419,0.0139534883721
2388,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.13023255814,0.0046511627907
2389,mrr,text_metadata,0.0788810923003,text_fused_alpha_0.50,0.0866317545801,0.00775066227983
2389,mean_rank,text_metadata,63.3209302326,text_fused_alpha_0.50,63.6139534884,0.293023255814
2389,median_rank,text_metadata,50,text_fused_alpha_0.50,49,-1
2389,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0372093023256,0.0093023255814
2389,recall_at_5,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.0883720930233,0
2389,recall_at_10,text_metadata,0.148837209302,text_fused_alpha_0.50,0.162790697674,0.0139534883721
2390,mrr,text_metadata,0.0586193791482,text_fused_alpha_0.50,0.060881141816,0.00226176266776
2390,mean_rank,text_metadata,68.9255813953,text_fused_alpha_0.50,66.423255814,-2.5023255814
2390,median_rank,text_metadata,58,text_fused_alpha_0.50,49,-9
2390,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
2390,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0790697674419,0.0139534883721
2390,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.13488372093,0.0186046511628
2391,mrr,text_metadata,0.0466818545571,text_fused_alpha_0.50,0.0396455687443,-0.00703628581272
2391,mean_rank,text_metadata,76.1162790698,text_fused_alpha_0.50,74.0697674419,-2.04651162791
2391,median_rank,text_metadata,65,text_fused_alpha_0.50,62,-3
2391,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0046511627907,-0.0093023255814
2391,recall_at_5,text_metadata,0.0325581395349,text_fused_alpha_0.50,0.0232558139535,-0.0093023255814
2391,recall_at_10,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.093023255814,0.0093023255814
2392,mrr,text_metadata,0.0781354512102,text_fused_alpha_0.50,0.0678332259536,-0.0103022252565
2392,mean_rank,text_metadata,67.3209302326,text_fused_alpha_0.50,68.0511627907,0.73023255814
2392,median_rank,text_metadata,55,text_fused_alpha_0.50,55,0
2392,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0093023255814,-0.0139534883721
2392,recall_at_5,text_metadata,0.093023255814,text_fused_alpha_0.50,0.0883720930233,-0.0046511627907
2392,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.153488372093,0.0186046511628
2393,mrr,text_metadata,0.078326553324,text_fused_alpha_0.50,0.0647946103011,-0.0135319430229
2393,mean_rank,text_metadata,71.8,text_fused_alpha_0.50,70.2279069767,-1.57209302326
2393,median_rank,text_metadata,55,text_fused_alpha_0.50,46,-9
2393,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0186046511628,-0.0093023255814
2393,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0744186046512,-0.0046511627907
2393,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.116279069767,-0.0186046511628
2394,mrr,text_metadata,0.0625779685943,text_fused_alpha_0.50,0.0615167870817,-0.00106118151261
2394,mean_rank,text_metadata,72.4837209302,text_fused_alpha_0.50,67.9488372093,-4.53488372093
2394,median_rank,text_metadata,63,text_fused_alpha_0.50,54,-9
2394,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
2394,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0790697674419,0.0093023255814
2394,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.116279069767,-0.0046511627907
2395,mrr,text_metadata,0.0553221463076,text_fused_alpha_0.50,0.0534862013741,-0.00183594493343
2395,mean_rank,text_metadata,69.5302325581,text_fused_alpha_0.50,70.5441860465,1.01395348837
2395,median_rank,text_metadata,61,text_fused_alpha_0.50,55,-6
2395,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
2395,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0558139534884,0.0046511627907
2395,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.116279069767,-0.0186046511628
2396,mrr,text_metadata,0.0525693389379,text_fused_alpha_0.50,0.0503679940292,-0.00220134490873
2396,mean_rank,text_metadata,73.8279069767,text_fused_alpha_0.50,70.9348837209,-2.89302325581
2396,median_rank,text_metadata,63,text_fused_alpha_0.50,55,-8
2396,recall_at_1,text_metadata,0,text_fused_alpha_0.50,0.0046511627907,0.0046511627907
2396,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0511627906977,-0.0186046511628
2396,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.111627906977,0
2397,mrr,text_metadata,0.0658859022387,text_fused_alpha_0.50,0.0652082366488,-0.000677665589932
2397,mean_rank,text_metadata,74.9348837209,text_fused_alpha_0.50,73.0744186047,-1.86046511628
2397,median_rank,text_metadata,61,text_fused_alpha_0.50,62,1
2397,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0232558139535,0
2397,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0837209302326,0.0186046511628
2397,recall_at_10,text_metadata,0.148837209302,text_fused_alpha_0.50,0.13488372093,-0.0139534883721
2398,mrr,text_metadata,0.0532491058541,text_fused_alpha_0.50,0.0488250546834,-0.00442405117064
2398,mean_rank,text_metadata,75.6,text_fused_alpha_0.50,74.3162790698,-1.28372093023
2398,median_rank,text_metadata,62,text_fused_alpha_0.50,58,-4
2398,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0046511627907,-0.0046511627907
2398,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0558139534884,0.0046511627907
2398,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.139534883721,0.046511627907
2399,mrr,text_metadata,0.0653728799751,text_fused_alpha_0.50,0.0627113013823,-0.00266157859283
2399,mean_rank,text_metadata,72.1395348837,text_fused_alpha_0.50,72.4279069767,0.288372093023
2399,median_rank,text_metadata,60,text_fused_alpha_0.50,58,-2
2399,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0232558139535,-0.0046511627907
2399,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0651162790698,0.0093023255814
2399,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.106976744186,0
2400,mrr,text_metadata,0.0460271494319,text_fused_alpha_0.50,0.0506866586487,0.00465950921675
2400,mean_rank,text_metadata,67.8697674419,text_fused_alpha_0.50,66.9441860465,-0.925581395349
2400,median_rank,text_metadata,58,text_fused_alpha_0.50,55,-3
2400,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0046511627907,-0.0046511627907
2400,recall_at_5,text_metadata,0.0372093023256,text_fused_alpha_0.50,0.0697674418605,0.0325581395349
2400,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.153488372093,0.0558139534884
2401,mrr,text_metadata,0.0483509153682,text_fused_alpha_0.50,0.0562974581505,0.00794654278234
2401,mean_rank,text_metadata,69.9023255814,text_fused_alpha_0.50,66.6279069767,-3.27441860465
2401,median_rank,text_metadata,55,text_fused_alpha_0.50,49,-6
2401,recall_at_1,text_metadata,0,text_fused_alpha_0.50,0.0139534883721,0.0139534883721
2401,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0558139534884,0.0093023255814
2401,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.125581395349,0.0139534883721
2402,mrr,text_metadata,0.060666850469,text_fused_alpha_0.50,0.0559056997175,-0.00476115075148
2402,mean_rank,text_metadata,72.7302325581,text_fused_alpha_0.50,72.8790697674,0.148837209302
2402,median_rank,text_metadata,63,text_fused_alpha_0.50,63,0
2402,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0139534883721,-0.0046511627907
2402,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0651162790698,0.0093023255814
2402,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.116279069767,0
2403,mrr,text_metadata,0.05541223462,text_fused_alpha_0.50,0.0528103527247,-0.0026018818953
2403,mean_rank,text_metadata,75.111627907,text_fused_alpha_0.50,70.4511627907,-4.66046511628
2403,median_rank,text_metadata,60,text_fused_alpha_0.50,50,-10
2403,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0046511627907,-0.0093023255814
2403,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0697674418605,0.0093023255814
2403,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.116279069767,0.0186046511628
2404,mrr,text_metadata,0.0511710797473,text_fused_alpha_0.50,0.0551823323049,0.00401125255762
2404,mean_rank,text_metadata,71.8046511628,text_fused_alpha_0.50,69.7441860465,-2.06046511628
2404,median_rank,text_metadata,62,text_fused_alpha_0.50,57,-5
2404,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
2404,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0651162790698,0.0186046511628
2404,recall_at_10,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.106976744186,0.0186046511628
2405,mrr,text_metadata,0.0777142486093,text_fused_alpha_0.50,0.0869256704036,0.00921142179423
2405,mean_rank,text_metadata,69.1209302326,text_fused_alpha_0.50,68.1348837209,-0.986046511628
2405,median_rank,text_metadata,59,text_fused_alpha_0.50,57,-2
2405,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0279069767442,0.0093023255814
2405,recall_at_5,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.111627906977,0.0139534883721
2405,recall_at_10,text_metadata,0.148837209302,text_fused_alpha_0.50,0.186046511628,0.0372093023256
2406,mrr,text_metadata,0.046016479146,text_fused_alpha_0.50,0.0429961871305,-0.00302029201544
2406,mean_rank,text_metadata,78.4372093023,text_fused_alpha_0.50,75.7674418605,-2.66976744186
2406,median_rank,text_metadata,64,text_fused_alpha_0.50,57,-7
2406,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0046511627907,-0.0046511627907
2406,recall_at_5,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.0325581395349,-0.0093023255814
2406,recall_at_10,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.106976744186,0.0325581395349
2407,mrr,text_metadata,0.0776102236789,text_fused_alpha_0.50,0.0735549523534,-0.00405527132542
2407,mean_rank,text_metadata,65.6558139535,text_fused_alpha_0.50,65.9255813953,0.26976744186
2407,median_rank,text_metadata,59,text_fused_alpha_0.50,49,-10
2407,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0279069767442,0.0046511627907
2407,recall_at_5,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.0744186046512,-0.0139534883721
2407,recall_at_10,text_metadata,0.176744186047,text_fused_alpha_0.50,0.153488372093,-0.0232558139535
2408,mrr,text_metadata,0.055486418468,text_fused_alpha_0.50,0.0593763709173,0.00388995244928
2408,mean_rank,text_metadata,76.2558139535,text_fused_alpha_0.50,77.576744186,1.32093023256
2408,median_rank,text_metadata,60,text_fused_alpha_0.50,62,2
2408,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0186046511628,0.0139534883721
2408,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0651162790698,-0.0093023255814
2408,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.125581395349,0.0186046511628
2409,mrr,text_metadata,0.0874434419871,text_fused_alpha_0.50,0.0813824414161,-0.00606100057109
2409,mean_rank,text_metadata,70.7348837209,text_fused_alpha_0.50,67.5860465116,-3.1488372093
2409,median_rank,text_metadata,56,text_fused_alpha_0.50,49,-7
2409,recall_at_1,text_metadata,0.0325581395349,text_fused_alpha_0.50,0.0372093023256,0.0046511627907
2409,recall_at_5,text_metadata,0.106976744186,text_fused_alpha_0.50,0.0790697674419,-0.0279069767442
2409,recall_at_10,text_metadata,0.148837209302,text_fused_alpha_0.50,0.167441860465,0.0186046511628
2410,mrr,text_metadata,0.0638376545919,text_fused_alpha_0.50,0.0608788148442,-0.00295883974775
2410,mean_rank,text_metadata,72.1488372093,text_fused_alpha_0.50,71.8604651163,-0.288372093023
2410,median_rank,text_metadata,59,text_fused_alpha_0.50,55,-4
2410,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0139534883721,-0.0046511627907
2410,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0651162790698,-0.0093023255814
2410,recall_at_10,text_metadata,0.139534883721,text_fused_alpha_0.50,0.13488372093,-0.0046511627907
2411,mrr,text_metadata,0.0551804156519,text_fused_alpha_0.50,0.0578428844349,0.00266246878292
2411,mean_rank,text_metadata,73.8651162791,text_fused_alpha_0.50,69.3348837209,-4.53023255814
2411,median_rank,text_metadata,59,text_fused_alpha_0.50,52,-7
2411,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0186046511628,0.0093023255814
2411,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0511627906977,-0.0093023255814
2411,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.120930232558,-0.0046511627907
2412,mrr,text_metadata,0.0619437869844,text_fused_alpha_0.50,0.0572324316499,-0.00471135533458
2412,mean_rank,text_metadata,78.5813953488,text_fused_alpha_0.50,76.4,-2.18139534884
2412,median_rank,text_metadata,65,text_fused_alpha_0.50,58,-7
2412,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0093023255814,-0.0046511627907
2412,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0697674418605,-0.0093023255814
2412,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.116279069767,-0.0046511627907
2413,mrr,text_metadata,0.0664268945496,text_fused_alpha_0.50,0.069977933237,0.00355103868738
2413,mean_rank,text_metadata,65.7162790698,text_fused_alpha_0.50,64.5953488372,-1.12093023256
2413,median_rank,text_metadata,55,text_fused_alpha_0.50,47,-8
2413,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0232558139535,0.0046511627907
2413,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0744186046512,0.0046511627907
2413,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.139534883721,0.046511627907
2414,mrr,text_metadata,0.0680704833269,text_fused_alpha_0.50,0.0695891122396,0.00151862891269
2414,mean_rank,text_metadata,70.5534883721,text_fused_alpha_0.50,69.7348837209,-0.818604651163
2414,median_rank,text_metadata,59,text_fused_alpha_0.50,54,-5
2414,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
2414,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0883720930233,0.0139534883721
2414,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.153488372093,0.0232558139535
2415,mrr,text_metadata,0.0478056905729,text_fused_alpha_0.50,0.0480251173068,0.000219426733927
2415,mean_rank,text_metadata,73.0790697674,text_fused_alpha_0.50,70.2093023256,-2.86976744186
2415,median_rank,text_metadata,60,text_fused_alpha_0.50,57,-3
2415,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
2415,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0558139534884,0.0093023255814
2415,recall_at_10,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0976744186047,0.0325581395349
2416,mrr,text_metadata,0.0515965782293,text_fused_alpha_0.50,0.0578862898976,0.00628971166836
2416,mean_rank,text_metadata,72.3674418605,text_fused_alpha_0.50,69.0046511628,-3.36279069767
2416,median_rank,text_metadata,59,text_fused_alpha_0.50,50,-9
2416,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
2416,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0697674418605,0.0139534883721
2416,recall_at_10,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.148837209302,0.0604651162791
2417,mrr,text_metadata,0.0583463348866,text_fused_alpha_0.50,0.0576217593018,-0.00072457558488
2417,mean_rank,text_metadata,69.5069767442,text_fused_alpha_0.50,67.8186046512,-1.68837209302
2417,median_rank,text_metadata,59,text_fused_alpha_0.50,50,-9
2417,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
2417,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0604651162791,0.0046511627907
2417,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.111627906977,0.0093023255814
2418,mrr,text_metadata,0.0502194509502,text_fused_alpha_0.50,0.0547748030179,0.00455535206773
2418,mean_rank,text_metadata,71.2418604651,text_fused_alpha_0.50,72.2651162791,1.02325581395
2418,median_rank,text_metadata,60,text_fused_alpha_0.50,57,-3
2418,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
2418,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0744186046512,0.0279069767442
2418,recall_at_10,text_metadata,0.102325581395,text_fused_alpha_0.50,0.13488372093,0.0325581395349
2419,mrr,text_metadata,0.0529849023213,text_fused_alpha_0.50,0.0581882590872,0.00520335676591
2419,mean_rank,text_metadata,85.7255813953,text_fused_alpha_0.50,81.0651162791,-4.66046511628
2419,median_rank,text_metadata,71,text_fused_alpha_0.50,70,-1
2419,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
2419,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0604651162791,0
2419,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.13023255814,0.0372093023256
2420,mrr,text_metadata,0.0651897037838,text_fused_alpha_0.50,0.066769379476,0.0015796756922
2420,mean_rank,text_metadata,75.9953488372,text_fused_alpha_0.50,73.5860465116,-2.40930232558
2420,median_rank,text_metadata,67,text_fused_alpha_0.50,61,-6
2420,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0232558139535,0
2420,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0744186046512,0
2420,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.139534883721,0.0093023255814
2421,mrr,text_metadata,0.0514978148014,text_fused_alpha_0.50,0.0602286312059,0.00873081640447
2421,mean_rank,text_metadata,70.7581395349,text_fused_alpha_0.50,72.111627907,1.35348837209
2421,median_rank,text_metadata,60,text_fused_alpha_0.50,58,-2
2421,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
2421,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.093023255814,0.0372093023256
2421,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.148837209302,0.0372093023256
2422,mrr,text_metadata,0.0457084343186,text_fused_alpha_0.50,0.0455963324091,-0.000112101909486
2422,mean_rank,text_metadata,75.3441860465,text_fused_alpha_0.50,70.6744186047,-4.66976744186
2422,median_rank,text_metadata,63,text_fused_alpha_0.50,49,-14
