configuration,alpha,query_index,query_item_id,query_museum,matched_rank,reciprocal_rank,matched_score,top1_index,candidate_item_id,candidate_museum,top1_score,top1_is_match,query_title,query_culture_canonical,query_object_type,query_image_local_path,candidate_title,candidate_culture_canonical,candidate_object_type,candidate_image_local_path,self_match,same_museum,cross_museum,same_culture_canonical,same_object_type
text_visual,,209,MET:319574,MET,4,0.25,0.28512775898,170,MET:308290,MET,0.311894536018,False,Túnica textil,Inca,tunica,data/images/met/MET_319574.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,165,MET:308120,MET,5,0.2,0.30146664381,170,MET:308290,MET,0.314842581749,False,Túnica textil,Inca,tunica,data/images/met/MET_308120.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,212,MET:675980,MET,9,0.111111111111,0.296949505806,170,MET:308290,MET,0.314710438251,False,Túnica textil,Wari,tunica,data/images/met/MET_675980.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,191,MET:315786,MET,12,0.0833333333333,0.282236456871,170,MET:308290,MET,0.308084607124,False,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,183,MET:313153,MET,13,0.0769230769231,0.294488072395,170,MET:308290,MET,0.314842581749,False,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,21,CMA:108044,CMA,16,0.0625,0.310702860355,170,MET:308290,MET,0.349039137363,False,Textile Bag,Chancay,Textile,data/images/cma/CMA_108044.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,False,True,True,False
text_visual,,210,MET:320054,MET,31,0.0322580645161,0.275006651878,170,MET:308290,MET,0.307881176472,False,Objeto textil,,tunica,data/images/met/MET_320054.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,213,MET:751900,MET,33,0.030303030303,0.262936681509,170,MET:308290,MET,0.31639200449,False,Túnica textil,Inca,tunica,data/images/met/MET_751900.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,182,MET:313152,MET,35,0.0285714285714,0.274753242731,170,MET:308290,MET,0.312938153744,False,Túnica textil,Inca,tunica,data/images/met/MET_313152.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,121,MET:307975,MET,45,0.0222222222222,0.27524960041,170,MET:308290,MET,0.318141758442,False,Túnica textil,,tunica,data/images/met/MET_307975.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,50,CMA:130555,CMA,46,0.0217391304348,0.290870070457,170,MET:308290,MET,0.351725906134,False,Large Cloth,,Textile,data/images/cma/CMA_130555.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,False,True,False,False
text_visual,,203,MET:316939,MET,46,0.0217391304348,0.278878569603,170,MET:308290,MET,0.314842522144,False,Túnica textil,Inca,tunica,data/images/met/MET_316939.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,214,MET:833953,MET,56,0.0178571428571,0.257512778044,170,MET:308290,MET,0.30337241292,False,Túnica textil,Wari,tunica,data/images/met/MET_833953.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,122,MET:307991,MET,79,0.0126582278481,0.268668055534,170,MET:308290,MET,0.314842581749,False,Túnica textil,Wari,tunica,data/images/met/MET_307991.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,179,MET:312615,MET,133,0.00751879699248,0.257111608982,170,MET:308290,MET,0.314842581749,False,Túnica textil,Wari,tunica,data/images/met/MET_312615.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,194,MET:316906,MET,147,0.00680272108844,0.254005372524,170,MET:308290,MET,0.314842581749,False,Túnica textil,,tunica,data/images/met/MET_316906.jpg,Fragmento textil,Chancay,Panel,data/images/met/MET_308290.jpg,False,True,False,False,False
text_visual,,208,MET:319524,MET,11,0.0909090909091,0.278353869915,181,MET:313121,MET,0.323021173477,False,Fragmento textil,Inca,vestimenta_textil,data/images/met/MET_319524.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,True,False,False,False
text_visual,,4,CMA:104240,CMA,27,0.037037037037,0.316857010126,181,MET:313121,MET,0.368656396866,False,Border Strip,Chancay,Textile,data/images/cma/CMA_104240.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,False,True,True,False
text_visual,,17,CMA:108034,CMA,31,0.0322580645161,0.304610311985,181,MET:313121,MET,0.343636333942,False,Fragment of a Double Cloth,Chancay,Textile,data/images/cma/CMA_108034.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,False,True,True,False
text_visual,,99,MET:307846,MET,34,0.0294117647059,0.250065594912,181,MET:313121,MET,0.282787829638,False,Panel textil,Inca,panel_textil,data/images/met/MET_307846.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,True,False,False,False
text_visual,,205,MET:317736,MET,55,0.0181818181818,0.254197061062,181,MET:313121,MET,0.318875223398,False,Objeto textil,Chuquibamba,vestimenta_textil,data/images/met/MET_317736.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,True,False,False,False
text_visual,,84,CMA:166766,CMA,58,0.0172413793103,0.295666128397,181,MET:313121,MET,0.348829329014,False,Loincloth with Feather(?) Motifs,,Textile,data/images/cma/CMA_166766.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,False,True,False,False
text_visual,,157,MET:308083,MET,60,0.0166666666667,0.258937567472,181,MET:313121,MET,0.324242591858,False,Fragmento textil,Inca,tapiz_textil,data/images/met/MET_308083.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,True,False,False,False
text_visual,,15,CMA:108026,CMA,95,0.0105263157895,0.280804753304,181,MET:313121,MET,0.324518859386,False,Fragment,Chancay,Textile,data/images/cma/CMA_108026.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,False,True,True,False
text_visual,,211,MET:320804,MET,120,0.00833333333333,0.253281831741,181,MET:313121,MET,0.330649673939,False,Fragmento textil,,tapiz_textil,data/images/met/MET_320804.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,True,False,False,False
text_visual,,192,MET:316892,MET,201,0.00497512437811,0.21699899435,181,MET:313121,MET,0.300549536943,False,Manto textil,,manto,data/images/met/MET_316892.jpg,Panel textil,Chancay,Panel,data/images/met/MET_313121.jpg,False,True,False,False,False
text_visual,,57,CMA:152258,CMA,45,0.0222222222222,0.3298201859,183,MET:313153,MET,0.367877304554,False,Two Textile Fragment with Fanged Heads,Chavin,Textile,data/images/cma/CMA_152258.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,False,False
text_visual,,48,CMA:126684,CMA,77,0.012987012987,0.317355394363,183,MET:313153,MET,0.391090869904,False,Tunic with Profile Animal and Human Heads,Wari,Textile,data/images/cma/CMA_126684.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,False,False
text_visual,,28,CMA:119676,CMA,85,0.0117647058824,0.293003022671,183,MET:313153,MET,0.341016590595,False,Mantle,Paracas,Textile,data/images/cma/CMA_119676.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,False,False
text_visual,,25,CMA:119655,CMA,136,0.00735294117647,0.276635348797,183,MET:313153,MET,0.334479510784,False,Fragmentary Mantle,Inca,Textile,data/images/cma/CMA_119655.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,False,False
text_visual,,59,CMA:152819,CMA,137,0.00729927007299,0.309553772211,183,MET:313153,MET,0.380081117153,False,Two Tapestry-woven Panel Fragments,Chimu,Tapestry,data/images/cma/CMA_152819.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,True,False
text_visual,,71,CMA:163724,CMA,2,0.5,0.359853297472,191,MET:315786,MET,0.365201324224,False,Tunic with Double-headed Serpents,Paracas,Textile,data/images/cma/CMA_163724.jpg,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,False,False,True,False,False
text_visual,,52,CMA:134604,CMA,46,0.0217391304348,0.320841878653,191,MET:315786,MET,0.360459625721,False,Tunic,Inca,Textile,data/images/cma/CMA_134604.jpg,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,False,False,True,False,False
text_visual,,37,CMA:119686,CMA,2,0.5,0.317496746778,206,MET:318460,MET,0.329782038927,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119686.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,30,CMA:119678,CMA,9,0.111111111111,0.303727835417,206,MET:318460,MET,0.333177804947,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119678.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,35,CMA:119684,CMA,11,0.0909090909091,0.30635869503,206,MET:318460,MET,0.344043672085,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119684.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,31,CMA:119679,CMA,26,0.0384615384615,0.294397294521,206,MET:318460,MET,0.344828277826,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119679.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,36,CMA:119685,CMA,49,0.0204081632653,0.288855224848,206,MET:318460,MET,0.329782038927,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119685.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,33,CMA:119682,CMA,94,0.0106382978723,0.268604338169,206,MET:318460,MET,0.332828313112,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119682.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,29,CMA:119677,CMA,99,0.010101010101,0.27838665247,206,MET:318460,MET,0.337305486202,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119677.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,40,CMA:119689,CMA,110,0.00909090909091,0.27149489522,206,MET:318460,MET,0.329782038927,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,32,CMA:119680,CMA,113,0.00884955752212,0.262858271599,206,MET:318460,MET,0.344043672085,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119680.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,38,CMA:119687,CMA,137,0.00729927007299,0.257089555264,206,MET:318460,MET,0.344043672085,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,34,CMA:119683,CMA,141,0.00709219858156,0.261996626854,206,MET:318460,MET,0.329782038927,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119683.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,39,CMA:119688,CMA,174,0.00574712643678,0.244352132082,206,MET:318460,MET,0.344043672085,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119688.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_visual,,45,CMA:124740,CMA,2,0.5,0.357303917408,210,MET:320054,MET,0.369238853455,False,Tunic,Paracas,Textile,data/images/cma/CMA_124740.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,False,True,False,False
text_visual,,20,CMA:108043,CMA,3,0.333333333333,0.367074728012,210,MET:320054,MET,0.373763948679,False,Tunic (Shirt) with Tapestry-woven Yoke,,Textile,data/images/cma/CMA_108043.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,False,True,False,False
text_visual,,108,MET:307950,MET,3,0.333333333333,0.322716802359,210,MET:320054,MET,0.328570455313,False,Túnica textil,Nasca,Tunic,data/images/met/MET_307950.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,True,False,False,False
text_visual,,186,MET:314528,MET,8,0.125,0.297328799963,210,MET:320054,MET,0.323273062706,False,Túnica textil,Inca,Tunic,data/images/met/MET_314528.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,True,False,False,False
text_visual,,26,CMA:119656,CMA,26,0.0384615384615,0.302915483713,210,MET:320054,MET,0.336087316275,False,Dress,Chuquibamba,Textile,data/images/cma/CMA_119656.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,False,True,False,False
text_visual,,51,CMA:134395,CMA,61,0.016393442623,0.295377582312,210,MET:320054,MET,0.348884016275,False,Tunic,Wari,Textile,data/images/cma/CMA_134395.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,False,True,False,False
text_visual,,185,MET:314363,MET,83,0.0120481927711,0.275029182434,210,MET:320054,MET,0.328570455313,False,Túnica textil,Nasca,Tunic,data/images/met/MET_314363.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,True,False,False,False
text_visual,,178,MET:312614,MET,136,0.00735294117647,0.304516851902,210,MET:320054,MET,0.362961649895,False,Túnica textil,Wari,Tunic fragment,data/images/met/MET_312614.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,True,False,False,False
text_visual,,184,MET:313324,MET,145,0.00689655172414,0.246424973011,210,MET:320054,MET,0.324476778507,False,Túnica textil,Inca,Tunic,data/images/met/MET_313324.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,True,False,False,False
